HUC12,Levee System ID,Inland Flood,Storm Surge
180400130606.0,1905048050.0,0.694,0.0
180400130606.0,1905048049.0,0.798,0.0
180400130606.0,1905048045.0,0.827,0.0
180400130606.0,1905048043.0,0.854,0.0
180400130606.0,1905048036.0,0.762,0.0
180400130606.0,1905048035.0,0.827,0.0
180400130606.0,1905048034.0,0.757,0.0
180400130606.0,1905048033.0,0.781,0.0
180400130703.0,1905048281.0,0.92,0.0
180400130704.0,1905048281.0,0.981,0.0
180400130704.0,1905048229.0,0.994,0.0
180400130705.0,1905048281.0,0.826,0.0
180400130705.0,1905048192.0,0.836,0.0
180400130705.0,1905048191.0,0.836,0.0
180400130705.0,1905048044.0,0.836,0.0
180400130801.0,1905048050.0,0.778,0.0
180400130801.0,1905048039.0,0.815,0.0
180400130801.0,1905048034.0,0.803,0.0
180400130802.0,1905048281.0,0.752,0.0
180400130802.0,1905048054.0,0.751,0.0
180400130803.0,1905048113.0,0.935,0.0
180400130803.0,1905048083.0,0.89,0.0
180400130803.0,1905048054.0,0.751,0.0
180400130803.0,1905048053.0,0.935,0.0
180400130803.0,1905048044.0,0.935,0.0
180400130803.0,1905048042.0,0.838,0.0
180400130803.0,1905048039.0,0.857,0.0
180400130803.0,1905048038.0,0.935,0.0
180400130803.0,1905048037.0,0.785,0.0
180400130803.0,1905048034.0,0.907,0.0
180400130803.0,1905048030.0,0.908,0.0
180400130803.0,1905011060.0,0.935,0.0
180400130803.0,5205000441.0,0.911,0.0
180400510204.0,5205000152.0,0.521,0.0
180400510204.0,1905015052.0,0.521,0.0
180400510204.0,1905015051.0,0.528,0.0
180400510204.0,1905015050.0,0.407,0.0
180400510301.0,1905015048.0,0.389,0.0
180400510301.0,1905015046.0,0.389,0.0
180400510301.0,1905015045.0,0.397,0.0
180400510301.0,1905015044.0,0.391,0.0
180400510301.0,1905015043.0,0.398,0.0
180400510302.0,1905015052.0,0.521,0.0
180400510302.0,1905015050.0,0.407,0.0
180400510302.0,1905015046.0,0.392,0.0
180400510303.0,1905015042.0,0.426,0.0
180400510303.0,1905011044.0,0.429,0.0
180400510303.0,1905011043.0,0.398,0.0
180400510303.0,1905011042.0,0.409,0.0
180400510303.0,1905011041.0,0.424,0.0
180400510304.0,1905015046.0,0.409,0.0
180400510304.0,1905011041.0,0.424,0.0
180400510304.0,150005012495.0,0.308,0.0
180400510304.0,5205000151.0,0.405,0.0
180400510401.0,1905011094.0,0.883,0.0
180400510402.0,1905011094.0,0.883,0.0
180400510402.0,1905011093.0,0.862,0.0
180400510402.0,5205000282.0,0.958,0.0
180400510402.0,5205000122.0,0.937,0.0
180400510403.0,5205001151.0,0.406,0.0
180400510403.0,5205000282.0,0.484,0.0
180400510403.0,5205000152.0,0.424,0.0
180400510403.0,5205000151.0,0.373,0.0
180400510403.0,5205000122.0,0.462,0.0
180500010104.0,1905013473.0,1.834,0.0
180500010104.0,1905013023.0,1.834,0.0
180500010106.0,1905013422.0,1.834,0.0
180500010106.0,150005011767.0,1.834,0.0
180500010107.0,1905013422.0,1.834,0.0
180500010107.0,1905013420.0,1.834,0.0
180500010108.0,1905013023.0,1.834,0.0
180500010108.0,1905013013.0,1.834,0.0
180500010108.0,150005011786.0,1.834,0.0
180500010108.0,5205000181.0,1.834,0.0
180500010109.0,5205000182.0,1.834,0.0
180500010204.0,5205001391.0,1.565,0.0
180500010204.0,5205001395.0,1.834,0.0
180500010204.0,5205001394.0,1.834,0.0
180500010204.0,5205001393.0,1.834,0.0
180500010204.0,5205001392.0,1.834,0.0
180500010301.0,1905004441.0,1.834,0.0
180500010301.0,1905004439.0,1.834,0.0
180500010301.0,1905004403.0,1.834,0.0
180500010301.0,1905004391.0,1.834,0.0
180500010301.0,1905004308.0,1.834,0.0
180500010301.0,1905004129.0,1.834,0.0
180500010302.0,1905004358.0,1.834,0.0
180500010302.0,1905004357.0,1.834,0.0
180500010302.0,1905004356.0,1.834,0.0
180500010302.0,1905004144.0,1.834,0.0
180500010302.0,1905004143.0,1.834,0.0
180500010302.0,1905004072.0,1.834,0.0
180500010302.0,1905004042.0,1.834,0.0
180500010302.0,1905004041.0,1.834,0.0
180500010302.0,1905004040.0,1.834,0.0
180500010302.0,1905004038.0,1.834,0.0
180500010302.0,1905004037.0,1.834,0.0
180500010302.0,1905004036.0,1.834,0.0
180500010302.0,5205001392.0,1.834,0.0
180500010303.0,5205001395.0,1.834,0.0
180500010303.0,1905004425.0,1.834,0.0
180500010303.0,1905004414.0,1.834,0.0
180500010303.0,1905004353.0,1.834,0.0
180500010303.0,1905004259.0,1.834,0.0
180500010303.0,1905004257.0,1.834,0.0
180500010303.0,1905004256.0,1.834,0.0
180500010303.0,1905004255.0,1.834,0.0
180500010303.0,1905004252.0,1.834,0.0
180500010303.0,1905004251.0,1.834,0.0
180500010303.0,1905004250.0,1.834,0.0
180500010303.0,1905004249.0,1.834,0.0
180500010303.0,1905004248.0,1.834,0.0
180500010303.0,1905004247.0,1.834,0.0
180500010303.0,1905004245.0,1.834,0.0
180500010303.0,1905004244.0,1.834,0.0
180500010303.0,1905004243.0,1.834,0.0
180500010303.0,1905004242.0,1.834,0.0
180500010303.0,1905004180.0,1.834,0.0
180500010303.0,1905004148.0,1.834,0.0
180500010303.0,1905004119.0,1.834,0.0
180500010303.0,1905004111.0,1.834,0.0
180500010303.0,1905004110.0,1.834,0.0
180500010303.0,1905004109.0,1.834,0.0
180500010303.0,1905004108.0,1.834,0.0
180500010303.0,1905004066.0,1.834,0.0
180500010303.0,1905004004.0,1.834,0.0
180500010401.0,1905004441.0,1.834,0.0
180500010401.0,1905004439.0,1.834,0.0
180500010401.0,1905004425.0,1.834,0.0
180500010401.0,1905004420.0,1.834,0.0
180500010401.0,1905004418.0,1.834,0.0
180500010401.0,1905004414.0,1.834,0.0
180500010401.0,1905004408.0,1.834,0.0
180500010401.0,1905004393.0,1.834,0.0
180500010401.0,1905004391.0,1.834,0.0
180500010401.0,1905004354.0,1.834,0.0
180500010401.0,1905004308.0,1.834,0.0
180500010401.0,1905004306.0,1.834,0.0
180500010401.0,1905004305.0,1.834,0.0
180500010401.0,1905004304.0,1.834,0.0
180500010401.0,1905004239.0,1.834,0.0
180500010401.0,1905004238.0,1.834,0.0
180500010401.0,1905004237.0,1.834,0.0
180500010401.0,1905004180.0,1.834,0.0
180500010401.0,1905004154.0,1.834,0.0
180500010401.0,1905004149.0,1.834,0.0
180500010401.0,1905004148.0,1.834,0.0
180500010401.0,1905004129.0,1.834,0.0
180500010401.0,1905004123.0,1.834,0.0
180500010401.0,1905004122.0,1.834,0.0
180500010401.0,1905004121.0,1.834,0.0
180500010401.0,1905004120.0,1.834,0.0
180500010401.0,1905004119.0,1.834,0.0
180500010401.0,1905004115.0,1.834,0.0
180500010401.0,1905004081.0,1.834,0.0
180500010401.0,1905004080.0,1.834,0.0
180500010401.0,1905004076.0,1.834,0.0
180500010401.0,1905004075.0,1.834,0.0
180500010401.0,1905004074.0,1.834,0.0
180500010401.0,1905004072.0,1.834,0.0
180500010401.0,1905004071.0,1.834,0.0
180500010401.0,1905004068.0,1.834,0.0
180500010401.0,1905004066.0,1.834,0.0
180500010401.0,1905004026.0,1.834,0.0
180500010401.0,1905004004.0,1.834,0.0
180500010401.0,1905013422.0,1.834,0.0
180500010401.0,150005011767.0,1.834,0.0
180500010401.0,150005011709.0,1.834,0.0
180500010401.0,150005011023.0,1.834,0.0
180500010401.0,5205000182.0,1.834,0.0
180500010401.0,5205000181.0,1.834,0.0
180500010401.0,5205001395.0,1.834,0.0
180500010401.0,5205001394.0,1.834,0.0
180500010401.0,5205001393.0,1.834,0.0
180500010402.0,1905004090.0,0.802,0.0
180500010403.0,1905048153.0,0.802,0.0
180500010403.0,1905004391.0,0.802,0.0
180500010403.0,1905004149.0,0.802,0.0
180500010403.0,1905004129.0,0.802,0.0
180500010403.0,1905004090.0,0.802,0.0
180500010403.0,1905004081.0,0.802,0.0
180500010403.0,1905004080.0,0.802,0.0
180500010403.0,150005011767.0,0.802,0.0
180500020103.0,150005000051.0,1.834,0.0
180500020103.0,150005000016.0,1.834,0.0
180500020202.0,150005000059.0,1.834,0.0
180500020202.0,150005000052.0,1.834,0.0
180500020202.0,150005000051.0,1.834,0.0
180500020203.0,150005000059.0,1.834,0.0
180500020203.0,150005000015.0,1.834,0.0
180500020203.0,1905081005.0,1.834,0.0
180500020205.0,1905001023.0,1.834,0.0
180500020205.0,150005000059.0,1.834,0.0
180500020205.0,150005000027.0,1.834,0.0
180500020205.0,150005000015.0,1.834,0.0
180500020205.0,5305000070.0,1.834,0.0
180500020205.0,5305000060.0,1.834,0.0
180500020205.0,5305000050.0,1.834,0.0
180500020303.0,150005000014.0,1.834,0.0
180500020303.0,150005000010.0,1.834,0.0
180500020402.0,5305000100.0,1.834,0.0
180500020402.0,5305000080.0,1.834,0.0
180500020501.0,150005000031.0,1.834,0.0
180500020501.0,150005000018.0,1.834,0.0
180500020501.0,150005000011.0,1.834,0.0
180500020501.0,5305000050.0,1.834,0.0
180500020502.0,150005000089.0,1.834,0.0
180500020502.0,150005000080.0,1.834,0.0
180500020502.0,150005000034.0,1.834,0.0
180500020502.0,150005000020.0,1.834,0.0
180500020502.0,150005000006.0,1.834,0.0
180500020502.0,150005000001.0,1.834,0.0
180500020601.0,5305000102.0,1.787,0.0
180500020601.0,5305000101.0,1.834,0.0
180500020601.0,1905014038.0,1.834,0.0
180500020604.0,150005000037.0,1.834,0.0
180500020604.0,150005000025.0,1.834,0.0
180500020604.0,150005000010.0,1.834,0.0
180500020605.0,150005000055.0,1.834,0.0
180500020605.0,150005000040.0,1.834,0.0
180500020605.0,150005000022.0,1.834,0.0
180500020605.0,5305000102.0,1.834,0.0
180500020605.0,5305000101.0,1.783,0.0
180500020605.0,1905014105.0,1.834,0.0
180500020605.0,1905014104.0,1.834,0.0
180500020606.0,1905000090.0,1.834,0.0
180500020606.0,1905000077.0,1.834,0.0
180500020606.0,1905000075.0,1.834,0.0
180500020606.0,1905000073.0,1.834,0.0
180500020606.0,1905000071.0,1.834,0.0
180500020606.0,1905000070.0,1.834,0.0
180500020606.0,1905000068.0,1.834,0.0
180500020606.0,1905000067.0,1.834,0.0
180500020606.0,1905000060.0,1.834,0.0
180500020606.0,1905000058.0,1.834,0.0
180500020606.0,1905000056.0,1.834,0.0
180500020606.0,1905000030.0,1.834,0.0
180500020606.0,1905000020.0,1.834,0.0
180500020606.0,1905000003.0,1.834,0.0
180500020606.0,5305000102.0,1.834,0.0
180500020607.0,1905000117.0,1.834,0.0
180500020607.0,1905000116.0,1.816,0.0
180500020607.0,1905000110.0,1.734,0.0
180500020607.0,1905000098.0,1.816,0.0
180500020607.0,1905000054.0,1.816,0.0
180500020607.0,1905000051.0,1.816,0.0
180500020607.0,1905000047.0,1.781,0.0
180500020607.0,1905000046.0,1.816,0.0
180500020607.0,1905000011.0,1.816,0.0
180500020607.0,1905000010.0,1.763,0.0
180500020701.0,5305000046.0,0.974,0.0
180500020701.0,5305000044.0,1.834,0.0
180500020701.0,5305000043.0,1.834,0.0
180500020702.0,5305000046.0,0.974,0.0
180500020702.0,5305000045.0,0.94,0.0
180500020702.0,5305000044.0,0.968,0.0
180500020702.0,5305000043.0,0.989,0.0
180500020702.0,5305000034.0,1.834,0.0
180500020702.0,5305000033.0,0.953,0.0
180500020702.0,5305000032.0,0.989,0.0
180500020702.0,5305000031.0,0.989,0.0
180500020702.0,5305000027.0,1.834,0.0
180500020702.0,1905004524.0,0.989,0.0
180500020702.0,1905004303.0,0.989,0.0
180500020702.0,1905004302.0,0.989,0.0
180500020702.0,1905004300.0,0.989,0.0
180500020702.0,1905004299.0,0.989,0.0
180500020702.0,1905004236.0,0.989,0.0
180500020702.0,1905004235.0,0.989,0.0
180500020702.0,1905004234.0,0.989,0.0
180500020702.0,1905004233.0,0.989,0.0
180500020702.0,1905004232.0,0.989,0.0
180500020702.0,1905004231.0,0.989,0.0
180500020702.0,1905004230.0,0.989,0.0
180500020702.0,1905004229.0,0.989,0.0
180500020702.0,1905004228.0,0.989,0.0
180500020702.0,1905004227.0,0.989,0.0
180500020702.0,1905004226.0,0.989,0.0
180500020702.0,1905004225.0,0.989,0.0
180500020702.0,1905004224.0,0.989,0.0
180500020702.0,1905004223.0,0.989,0.0
180500020702.0,1905004221.0,0.989,0.0
180500020702.0,1905004220.0,0.989,0.0
180500020702.0,1905004219.0,0.989,0.0
180500020702.0,1905004218.0,0.989,0.0
180500020702.0,1905004217.0,0.989,0.0
180500020702.0,1905004216.0,0.989,0.0
180500020702.0,1905004215.0,0.989,0.0
180500020702.0,1905004214.0,0.989,0.0
180500020702.0,1905004213.0,0.989,0.0
180500020702.0,1905004212.0,0.989,0.0
180500020702.0,1905004211.0,0.989,0.0
180500020702.0,1905004210.0,0.989,0.0
180500020702.0,1905004209.0,0.989,0.0
180500020702.0,1905004208.0,0.989,0.0
180500020702.0,1905004207.0,0.989,0.0
180500020702.0,1905004206.0,0.989,0.0
180500020702.0,1905004205.0,0.989,0.0
180500020702.0,1905004204.0,0.989,0.0
180500020702.0,1905004203.0,0.989,0.0
180500020702.0,1905004202.0,0.989,0.0
180500020702.0,1905004200.0,0.989,0.0
180500020702.0,1905004199.0,0.989,0.0
180500020702.0,1905004198.0,0.989,0.0
180500020702.0,1905004197.0,0.989,0.0
180500020702.0,1905004196.0,0.989,0.0
180500020702.0,1905004195.0,0.989,0.0
180500020702.0,1905004194.0,0.989,0.0
180500020702.0,1905004193.0,0.989,0.0
180500020702.0,1905004192.0,0.989,0.0
180500020702.0,1905004191.0,0.989,0.0
180500020702.0,1905004190.0,0.989,0.0
180500020801.0,1905004525.0,1.834,0.0
180500020801.0,1905004524.0,1.834,0.0
180500020801.0,1905004521.0,1.834,0.0
180500020801.0,1905004520.0,1.834,0.0
180500020801.0,1905004430.0,1.834,0.0
180500020801.0,1905004294.0,1.834,0.0
180500020801.0,1905004293.0,1.834,0.0
180500020801.0,1905004292.0,1.834,0.0
180500020801.0,1905004291.0,1.834,0.0
180500020801.0,1905004290.0,1.834,0.0
180500020801.0,1905004289.0,1.834,0.0
180500020801.0,1905004288.0,1.834,0.0
180500020801.0,1905004287.0,1.834,0.0
180500020801.0,1905004286.0,1.834,0.0
180500020801.0,1905004285.0,1.834,0.0
180500020801.0,1905004284.0,1.834,0.0
180500020801.0,1905004283.0,1.834,0.0
180500020801.0,1905004282.0,1.834,0.0
180500020801.0,1905004281.0,1.834,0.0
180500020801.0,1905004280.0,1.834,0.0
180500020801.0,1905004279.0,1.834,0.0
180500020801.0,1905004277.0,1.834,0.0
180500020801.0,1905004276.0,1.834,0.0
180500020801.0,1905004275.0,1.834,0.0
180500020801.0,1905004269.0,1.834,0.0
180500020801.0,1905004268.0,1.834,0.0
180500020801.0,1905004267.0,1.834,0.0
180500020801.0,1905004265.0,1.834,0.0
180500020801.0,1905004262.0,1.834,0.0
180500020801.0,1905004261.0,1.834,0.0
180500020801.0,1905004189.0,1.834,0.0
180500020801.0,1905004188.0,1.834,0.0
180500020801.0,1905004187.0,1.834,0.0
180500020801.0,1905004186.0,1.834,0.0
180500020801.0,1905004184.0,1.834,0.0
180500020801.0,1905004183.0,1.834,0.0
180500020801.0,1905004182.0,1.834,0.0
180500020801.0,1905000120.0,1.834,0.0
180500020801.0,1905000117.0,1.834,0.0
180500020801.0,1905000116.0,1.834,0.0
180500020801.0,1905000113.0,1.834,0.0
180500020801.0,1905000112.0,1.834,0.0
180500020801.0,1905000110.0,1.834,0.0
180500020801.0,1905000098.0,1.834,0.0
180500020801.0,1905000092.0,1.834,0.0
180500020801.0,1905000090.0,1.834,0.0
180500020801.0,1905000080.0,1.834,0.0
180500020801.0,1905000077.0,1.834,0.0
180500020801.0,1905000076.0,1.834,0.0
180500020801.0,1905000075.0,1.834,0.0
180500020801.0,1905000073.0,1.834,0.0
180500020801.0,1905000071.0,1.834,0.0
180500020801.0,1905000070.0,1.834,0.0
180500020801.0,1905000068.0,1.834,0.0
180500020801.0,1905000067.0,1.834,0.0
180500020801.0,1905000066.0,1.834,0.0
180500020801.0,1905000065.0,1.834,0.0
180500020801.0,1905000060.0,1.834,0.0
180500020801.0,1905000059.0,1.834,0.0
180500020801.0,1905000058.0,1.834,0.0
180500020801.0,1905000056.0,1.834,0.0
180500020801.0,1905000054.0,1.834,0.0
180500020801.0,1905000052.0,1.834,0.0
180500020801.0,1905000047.0,1.834,0.0
180500020801.0,1905000046.0,1.834,0.0
180500020801.0,1905000032.0,1.834,0.0
180500020801.0,1905000030.0,1.834,0.0
180500020801.0,1905000025.0,1.834,0.0
180500020801.0,1905000023.0,1.834,0.0
180500020801.0,1905000020.0,1.834,0.0
180500020801.0,1905000010.0,1.834,0.0
180500020801.0,1905000009.0,1.834,0.0
180500020801.0,1905000003.0,1.834,0.0
180500020801.0,1905014108.0,1.834,0.0
180500020801.0,1905014105.0,1.834,0.0
180500020801.0,1905014104.0,1.834,0.0
180500020801.0,150005000108.0,1.834,0.0
180500020801.0,150005000089.0,1.834,0.0
180500020801.0,150005000080.0,1.834,0.0
180500020801.0,150005000055.0,1.834,0.0
180500020801.0,150005000046.0,1.834,0.0
180500020801.0,150005000042.0,1.834,0.0
180500020801.0,150005000040.0,1.834,0.0
180500020801.0,150005000037.0,1.834,0.0
180500020801.0,150005000035.0,1.834,0.0
180500020801.0,150005000034.0,1.834,0.0
180500020801.0,150005000031.0,1.834,0.0
180500020801.0,150005000028.0,1.834,0.0
180500020801.0,150005000025.0,1.834,0.0
180500020801.0,150005000024.0,1.834,0.0
180500020801.0,150005000023.0,1.834,0.0
180500020801.0,150005000022.0,1.834,0.0
180500020801.0,150005000021.0,1.834,0.0
180500020801.0,150005000020.0,1.834,0.0
180500020801.0,150005000018.0,1.834,0.0
180500020801.0,150005000014.0,1.834,0.0
180500020801.0,150005000011.0,1.834,0.0
180500020801.0,150005000010.0,1.834,0.0
180500020801.0,150005000006.0,1.834,0.0
180500020801.0,150005000001.0,1.834,0.0
180500020801.0,5305000102.0,1.834,0.0
180500020801.0,5305000101.0,1.834,0.0
180500020801.0,5305000100.0,1.834,0.0
180500020801.0,5305000050.0,1.834,0.0
180500020801.0,5305000046.0,0.974,0.0
180500020801.0,5305000045.0,1.834,0.0
180500020801.0,5305000044.0,1.834,0.0
180500020801.0,5305000043.0,1.834,0.0
180500020801.0,5305000034.0,1.834,0.0
180500020801.0,5305000033.0,1.834,0.0
180500020801.0,5305000032.0,1.834,0.0
180500020801.0,5305000031.0,1.834,0.0
180500020801.0,5305000028.0,1.834,0.0
180500020801.0,5305000027.0,1.834,0.0
180500020901.0,1905000109.0,1.834,0.0
180500020901.0,1905000021.0,1.834,0.0
180500020902.0,1905000124.0,1.834,0.0
180500020902.0,1905000109.0,1.686,0.0
180500020902.0,1905000088.0,1.834,0.0
180500020902.0,1905000081.0,1.834,0.0
180500020902.0,1905000045.0,1.834,0.0
180500020902.0,1905000021.0,1.834,0.0
180500020903.0,1905000123.0,1.711,0.0
180500020903.0,1905000122.0,1.834,0.0
180500020903.0,1905000041.0,1.834,0.0
180500020903.0,5305000007.0,1.834,0.0
180500020903.0,5305000006.0,1.834,0.0
180500021001.0,150005000077.0,1.834,0.0
180500021001.0,5305000007.0,1.834,0.0
180500021001.0,5305000006.0,1.834,0.0
180500021001.0,1905004295.0,1.834,0.0
180500021001.0,1905000125.0,1.834,0.0
180500021001.0,1905000124.0,1.834,0.0
180500021001.0,1905000123.0,1.834,0.0
180500021001.0,1905000122.0,1.834,0.0
180500021001.0,1905000109.0,1.834,0.0
180500021001.0,1905000097.0,1.834,0.0
180500021001.0,1905000088.0,1.834,0.0
180500021001.0,1905000087.0,1.834,0.0
180500021001.0,1905000081.0,1.834,0.0
180500021001.0,1905000045.0,1.834,0.0
180500021001.0,1905000041.0,1.834,0.0
180500021001.0,1905000021.0,1.834,0.0
180500021001.0,1905000019.0,1.834,0.0
180500021001.0,1905000001.0,1.834,0.0
180500021002.0,1905000041.0,1.834,0.0
180500021002.0,5305000007.0,1.834,0.0
180500030201.0,1905012070.0,1.243,0.0
180500030201.0,1905012069.0,0.308,0.0
180500030201.0,1905012002.0,0.748,0.0
180500030202.0,1905012069.0,0.708,0.0
180500030202.0,1905012037.0,0.677,0.0
180500030202.0,1905012036.0,0.716,0.0
180500030202.0,1905012035.0,0.716,0.0
180500030202.0,1905012003.0,0.774,0.0
180500030203.0,1905012066.0,0.682,0.0
180500030203.0,1905012065.0,0.682,0.0
180500030203.0,1905012022.0,0.767,0.0
180500030203.0,1905012002.0,0.638,0.0
180500030203.0,5305000010.0,1.834,0.0
180500030203.0,5305000009.0,1.834,0.0
180500030204.0,5305000010.0,1.834,0.0
180500030204.0,1905012160.0,0.71,0.0
180500030204.0,1905012159.0,1.068,0.0
180500030204.0,1905012157.0,1.324,0.0
180500030204.0,1905012153.0,0.738,0.0
180500030204.0,1905012152.0,1.202,0.0
180500030204.0,1905012150.0,1.149,0.0
180500030204.0,1905012095.0,0.413,0.0
180500030204.0,1905012094.0,1.08,0.0
180500030204.0,1905012066.0,1.324,0.0
180500030204.0,1905012021.0,0.956,0.0
180500030204.0,1905012001.0,1.577,0.0
180500030301.0,1905012053.0,1.834,0.0
180500030301.0,1905012052.0,1.834,0.0
180500030301.0,1905012051.0,1.834,0.0
180500030302.0,1905012129.0,1.834,0.0
180500030302.0,1905012037.0,1.834,0.0
180500030303.0,1905012031.0,1.834,0.0
180500030304.0,1905012129.0,1.834,0.0
180500030304.0,1905012128.0,1.834,0.0
180500030304.0,1905012107.0,1.834,0.0
180500030304.0,5305000015.0,1.834,0.0
180500030304.0,5305000014.0,1.834,0.0
180500030305.0,5305000015.0,1.834,0.0
180500030305.0,5305000009.0,1.834,0.0
180500030305.0,1905012065.0,1.834,0.0
180500030305.0,1905012022.0,1.834,0.0
180500030306.0,1905012029.0,1.834,0.0
180500030306.0,5305000014.0,1.834,0.0
180500030401.0,1905012121.0,0.454,0.0
180500030401.0,1905012120.0,0.361,0.0
180500030402.0,1905012055.0,1.056,0.0
180500030402.0,1905012029.0,1.076,0.0
180500030402.0,5305000014.0,1.025,0.0
180500030403.0,1905012146.0,1.625,0.0
180500030403.0,1905012061.0,0.793,0.0
180500030404.0,1905012131.0,0.714,0.0
180500030404.0,1905012019.0,0.737,0.0
180500030405.0,1905012177.0,0.815,0.0
180500030405.0,1905012176.0,0.815,0.0
180500030405.0,1905012175.0,0.815,0.0
180500030405.0,1905012167.0,0.8,0.0
180500030405.0,1905012163.0,0.795,0.0
180500030405.0,1905012161.0,0.815,0.0
180500030405.0,1905012146.0,0.815,0.0
180500030405.0,1905012117.0,0.815,0.0
180500030405.0,1905012055.0,0.815,0.0
180500030405.0,1905012042.0,0.815,0.0
180500030406.0,1905012143.0,0.803,0.0
180500030406.0,1905012067.0,0.803,0.0
180500030406.0,1905012061.0,0.793,0.0
180500030406.0,150005000096.0,0.803,0.0
180500030407.0,150005000096.0,1.041,0.0
180500030407.0,1905012139.0,1.834,0.0
180500030407.0,1905012135.0,1.834,0.0
180500030407.0,1905012134.0,1.041,0.0
180500030407.0,1905012131.0,1.07,0.0
180500040201.0,1905005151.0,0.721,0.0
180500040201.0,1905005150.0,0.718,0.0
180500040201.0,1905005023.0,0.729,0.0
180500040201.0,1905005022.0,0.729,0.0
180500040201.0,1905005021.0,0.729,0.0
180500040202.0,1905005150.0,0.718,0.0
180500040203.0,1905005153.0,1.008,0.0
180500040301.0,1905005157.0,0.782,0.0
180500040301.0,1905005156.0,0.782,0.0
180500040301.0,1905005155.0,0.772,0.0
180500040301.0,1905005154.0,0.774,0.0
180500040301.0,1905005153.0,0.782,0.0
180500040301.0,1905005152.0,0.782,0.0
180500040302.0,1905005162.0,1.055,0.0
180500040302.0,1905005148.0,1.055,0.0
180500040302.0,1905005020.0,1.055,0.0
180500040302.0,1905005010.0,1.055,0.0
180500040302.0,1905005329.0,0.812,0.0
180500040302.0,1905005328.0,1.055,0.0
180500040302.0,1905005301.0,1.055,0.0
180500040302.0,1905005298.0,1.226,0.0
180500040302.0,1905005270.0,1.055,0.0
180500040406.0,1905005329.0,0.812,0.0
180500040406.0,1905005328.0,0.823,0.0
180500040501.0,1905005148.0,0.848,0.0
180500040501.0,1905004006.0,0.848,0.0
180500040501.0,1905004002.0,0.848,0.0
180500040603.0,1905005227.0,0.499,0.0
180500040603.0,1905005225.0,0.541,0.0
180500040603.0,1905005100.0,0.511,0.0
180500040603.0,5305000002.0,0.516,0.0
180500040603.0,5305000001.0,0.599,0.0
180500040701.0,5305000018.0,0.308,0.0
180500040701.0,5305000001.0,0.308,0.0
180500040701.0,1905005066.0,0.308,0.0
180500040701.0,1905012150.0,0.365,0.0
180500040701.0,1905005259.0,0.308,0.0
180500040701.0,1905005258.0,0.308,0.0
180500040702.0,1905005227.0,0.308,0.0
180500040702.0,1905005142.0,0.422,0.0
180500040702.0,1905005139.0,0.422,0.0
180500040702.0,1905005137.0,0.422,0.0
180500040702.0,1905005134.0,0.422,0.0
180500040702.0,1905005128.0,0.337,0.0
180500040702.0,1905005124.0,0.422,0.0
180500040702.0,1905005068.0,0.422,0.0
180500040702.0,1905005341.0,0.422,0.0
180500040702.0,1905005337.0,0.422,0.0
180500040702.0,1905005336.0,0.422,0.0
180500040702.0,1905005303.0,0.415,0.0
180500040702.0,1905005286.0,0.422,0.0
180500040702.0,1905005268.0,0.422,0.0
180500040702.0,1905005256.0,0.422,0.0
180500040702.0,1905005254.0,0.422,0.0
180500040702.0,1905005253.0,0.422,0.0
180500040702.0,1905005249.0,0.422,0.0
180500040702.0,5305000002.0,0.309,0.0
180500040702.0,5305000001.0,0.451,0.0
180500040802.0,5305000037.0,0.67,0.0
180500040802.0,5305000036.0,0.608,0.0
180500040804.0,150005000099.0,0.601,0.0
180500040804.0,5305000036.0,0.453,0.0
180500040804.0,5305000016.0,0.714,0.0
180500040804.0,1905005234.0,0.601,0.0
180500040804.0,1905005225.0,0.527,0.0
180500040804.0,1905005208.0,0.601,0.0
180500040804.0,1905005188.0,0.601,0.0
180500040804.0,1905005187.0,0.601,0.0
180500040804.0,1905005181.0,0.601,0.0
180500040804.0,1905005171.0,0.601,0.0
180500040804.0,1905005130.0,0.601,0.0
180500040804.0,1905005129.0,0.601,0.0
180500040804.0,1905005114.0,0.601,0.0
180500040804.0,1905005112.0,0.601,0.0
180500040804.0,1905005100.0,0.601,0.0
180500040804.0,1905005097.0,0.601,0.0
180500040804.0,1905005090.0,0.601,0.0
180500040804.0,1905005027.0,0.601,0.0
180500040804.0,1905005026.0,0.601,0.0
180500040804.0,1905005001.0,0.601,0.0
180500040804.0,1905081003.0,0.71,0.0
180500040804.0,1905005367.0,0.601,0.0
180500040804.0,1905005353.0,0.601,0.0
180500040804.0,1905005348.0,1.509,0.0
180500040804.0,1905005272.0,0.601,0.0
180500040804.0,1905005238.0,0.601,0.0
180500040805.0,1905005342.0,0.564,0.0
180500040805.0,1905005314.0,0.383,0.0
180500040805.0,5305000037.0,0.361,0.0
180500040901.0,1905003042.0,1.591,0.0
180500040901.0,1905003015.0,0.589,0.0
180500040902.0,1905003260.0,0.587,0.0
180500040902.0,1905003257.0,0.587,0.0
180500040902.0,1905003249.0,1.496,0.0
180500040902.0,1905003055.0,0.493,0.0
180500040902.0,1905003051.0,0.587,0.0
180500040902.0,1905003015.0,0.511,0.0
180500040902.0,1905012019.0,0.66,0.0
180500040903.0,1905003206.0,1.251,0.0
180500040903.0,1905003042.0,1.591,0.0
180500041001.0,1905005234.0,1.625,0.0
180500041001.0,1905005233.0,1.625,0.0
180500041001.0,1905005227.0,1.141,0.0
180500041001.0,1905005225.0,0.541,0.0
180500041001.0,1905005223.0,1.625,0.0
