HUC12,Inland Flood,Storm Surge
190206020509.0,0.593,2.154
190206020510.0,0.593,2.154
190206020601.0,0.992,0.974
190206020602.0,0.992,0.974
190206020603.0,0.992,0.974
190206020604.0,0.992,0.974
190206020605.0,0.992,1.006
190206020606.0,0.593,2.154
190206020701.0,0.593,2.154
190206020702.0,0.593,0.974
190206020703.0,0.593,0.974
190206020704.0,0.593,2.154
190206020705.0,0.593,2.154
190206020706.0,0.593,0.974
190206020707.0,0.593,2.154
190206020708.0,0.593,0.974
190206020709.0,0.593,0.974
190206020710.0,0.992,0.974
190206020711.0,0.593,0.974
190206020712.0,0.593,0.974
190206020713.0,0.593,2.154
190206020714.0,0.593,2.154
190206020715.0,0.593,2.154
190206020801.0,0.992,0.974
190206020802.0,0.992,0.974
190206020803.0,0.992,1.006
190206020804.0,0.992,0.974
190206020805.0,0.992,2.154
190206020806.0,0.593,2.142
190206020901.0,0.992,1.006
190206020902.0,0.992,1.006
190206020903.0,0.593,2.154
190206021001.0,0.992,1.006
190206021002.0,0.992,1.006
190206021003.0,0.992,1.006
190206021004.0,0.992,1.006
190206021005.0,0.593,2.154
190206021101.0,0.992,1.006
190206021102.0,0.992,1.006
190206021103.0,0.992,1.006
190206021104.0,0.992,1.006
190206021105.0,0.992,1.006
190206021106.0,0.992,1.006
190206021107.0,0.992,1.006
190206021108.0,0.992,1.006
190206021109.0,0.593,2.154
190206021201.0,0.593,2.153
190206021202.0,0.593,2.142
190206021203.0,0.992,0.974
190206021204.0,0.992,0.974
190206021205.0,0.593,0.974
190206021206.0,0.593,2.142
190206021207.0,0.593,2.154
190206021301.0,0.992,1.006
190206021302.0,0.992,2.154
190206021303.0,0.593,2.154
190206021304.0,0.992,1.006
190206021305.0,0.593,2.154
190206021306.0,0.593,2.154
190206021307.0,0.593,2.154
190206021308.0,0.593,2.154
190206021309.0,0.593,2.154
190207010101.0,0.992,1.006
190207010102.0,0.992,0.96
190207010103.0,0.992,0.96
190207010201.0,0.925,0.96
190207010202.0,0.925,0.96
190207010203.0,0.925,0.96
190207010204.0,0.925,0.96
190207010205.0,0.925,0.96
190207010206.0,0.925,0.96
190207010207.0,0.925,0.96
190207010208.0,0.925,0.96
190207010301.0,0.925,0.96
190207010302.0,0.925,0.96
190207010303.0,0.925,0.96
190207010304.0,0.925,0.96
190207010401.0,0.925,0.96
190207010402.0,0.925,0.96
190207010403.0,0.925,0.96
190207010404.0,0.925,0.96
190207010405.0,0.92,0.96
190207010406.0,0.925,0.96
190207010407.0,0.925,0.96
190207010501.0,0.92,0.96
190207010502.0,0.923,0.96
190207010601.0,0.992,0.96
190207010602.0,0.992,0.96
190207010603.0,1.041,0.96
190207010604.0,1.041,0.96
190207010605.0,1.041,0.96
190207010606.0,1.041,0.96
190207010607.0,1.041,0.96
190207010701.0,1.041,0.96
190207010702.0,1.041,0.96
190207010703.0,1.041,0.96
190207010704.0,0.911,0.96
190207010705.0,0.898,0.96
190207010706.0,0.898,0.96
190207010707.0,0.898,0.96
190207010708.0,1.041,0.96
190207010801.0,1.002,0.96
190207010802.0,0.924,0.96
190207010803.0,0.924,0.96
190207010804.0,0.924,0.96
190207010805.0,0.924,0.96
190207010806.0,0.924,0.96
190207010807.0,0.924,0.96
190207010808.0,0.924,0.96
190207010809.0,0.992,0.96
190207010810.0,0.992,0.96
190207010811.0,1.002,0.96
190207010812.0,1.002,0.96
190207010813.0,1.002,0.96
190207010814.0,1.002,0.96
190207010901.0,0.992,0.96
190207010902.0,0.992,0.96
190207010903.0,0.992,0.96
190207010904.0,0.992,0.96
190207010905.0,0.992,0.96
190207010906.0,0.992,0.96
190207010907.0,0.992,0.96
190207010908.0,0.992,0.96
190207011001.0,0.992,0.96
190207011002.0,0.992,0.96
190207011003.0,0.992,0.96
190207011004.0,0.992,0.96
190207011005.0,0.992,0.96
190207011101.0,0.992,0.96
190207011102.0,0.992,0.96
190207011103.0,0.992,0.96
190207011104.0,0.992,0.96
190207011105.0,0.992,0.96
190207011106.0,0.992,0.96
190207011107.0,0.992,0.96
190207011108.0,0.992,0.96
190207011201.0,0.992,0.96
190207011202.0,0.992,0.96
190207011203.0,0.992,0.96
190207011204.0,0.992,0.96
190207011205.0,0.992,0.96
190207011206.0,0.992,0.96
190207011301.0,0.949,0.96
190207011302.0,0.949,0.96
190207011303.0,0.857,0.96
190207011304.0,0.958,0.96
190207011305.0,0.857,0.96
190207011401.0,0.83,0.96
190207011402.0,0.83,0.96
190207011403.0,0.83,0.96
190207011404.0,0.83,0.96
190207011405.0,0.83,0.96
190207011406.0,0.83,0.96
190207011407.0,0.83,0.96
190207011408.0,0.83,0.96
190207011409.0,0.919,0.96
190207011410.0,0.83,0.96
190207011501.0,0.966,0.96
190207011502.0,0.971,0.96
190207011503.0,0.934,0.96
190207011504.0,0.962,0.96
190207011505.0,0.886,0.96
190207011506.0,0.966,0.96
190207011601.0,1.196,0.96
190207011602.0,1.196,0.96
190207011603.0,1.196,0.96
190207011604.0,1.143,0.96
190207011605.0,1.122,0.96
190207011606.0,1.122,0.96
190207011607.0,1.196,0.96
190207011608.0,1.196,0.96
190207011609.0,1.199,0.96
190207011610.0,1.196,0.96
190207011701.0,0.992,0.96
190207011702.0,0.992,0.96
190207011703.0,0.992,0.96
190207011704.0,0.852,0.96
190207011705.0,0.852,0.96
190207011706.0,0.852,0.96
190207011707.0,0.852,0.96
190207011801.0,0.852,0.96
190207011802.0,0.907,0.96
190207011803.0,0.852,0.96
190207011804.0,0.852,0.96
190207011805.0,0.852,0.96
190207011806.0,0.852,0.96
190207011901.0,0.852,0.96
190207011902.0,0.852,0.96
190207011903.0,0.852,0.96
190207011904.0,0.852,0.96
190207011905.0,0.852,0.96
190207012000.0,0.992,0.96
190207012100.0,0.992,0.96
190207020101.0,0.992,1.006
190207020102.0,0.992,2.154
190207020103.0,0.992,2.154
190207020201.0,0.992,2.154
190207020202.0,0.992,2.154
190207020203.0,0.992,2.154
190207020301.0,0.992,2.154
190207020302.0,0.992,2.154
190207020401.0,0.992,1.006
190207020402.0,0.992,1.006
190207020403.0,0.992,1.006
190207020404.0,0.992,1.006
190207020501.0,0.992,1.006
190207020502.0,0.992,1.006
190207020503.0,0.992,1.006
190207020504.0,0.992,1.006
190207020505.0,0.992,1.006
190207020506.0,0.992,1.006
190207020507.0,0.992,1.006
190207020508.0,0.992,2.154
190207020601.0,0.992,1.006
190207020602.0,0.992,1.006
190207020603.0,0.992,0.986
190207020604.0,0.992,0.986
190207020605.0,0.992,1.006
190207020606.0,0.992,1.006
190207020701.0,0.992,0.986
190207020702.0,0.992,1.006
190207020703.0,0.992,1.006
190207020704.0,0.992,1.006
190207020705.0,0.992,1.006
190207020706.0,0.992,1.006
190207020707.0,0.992,1.006
190207020708.0,0.992,1.006
190207020709.0,0.992,1.006
190207020710.0,0.992,1.006
190207020711.0,0.992,1.006
190207020712.0,0.992,1.006
190207020713.0,0.992,0.93
190207020714.0,0.992,1.006
190207020801.0,0.992,1.006
190207020802.0,0.992,1.006
190207020803.0,0.992,0.923
190207020804.0,0.992,1.006
190207020805.0,0.992,1.006
190207020806.0,0.992,1.006
190207020807.0,0.992,1.006
190207020808.0,0.992,1.006
190207020809.0,0.992,1.006
190207020810.0,0.992,1.006
190207020901.0,0.992,1.006
190207020902.0,0.992,1.006
190207020903.0,0.992,1.006
190207020904.0,0.992,1.006
190207020905.0,0.992,1.006
190207020906.0,0.992,1.006
190207020907.0,0.992,1.006
190207020908.0,0.992,0.96
190207020909.0,0.992,0.96
190207021001.0,0.992,0.923
190207021002.0,0.992,0.96
190207021003.0,0.992,0.96
190207021004.0,0.992,0.948
190207021101.0,0.992,1.006
190207021102.0,0.992,0.96
190207021103.0,0.992,1.006
190207021104.0,0.992,0.96
190207021105.0,0.992,0.96
190207021106.0,0.992,0.96
190207021107.0,0.992,0.96
190207021201.0,0.958,0.96
190207021202.0,0.958,0.96
190207021301.0,0.948,0.923
190207021302.0,0.948,0.955
190207021303.0,0.948,0.96
190207021304.0,0.992,0.96
190207021305.0,0.992,0.96
190207021306.0,0.992,0.96
190207021307.0,0.992,0.923
190207021308.0,0.948,0.949
190207021309.0,0.948,0.96
190207021401.0,0.948,0.96
190207021402.0,0.948,0.96
190207021403.0,0.948,0.96
190207021404.0,0.948,0.96
190207021405.0,0.948,0.96
190207021406.0,0.948,0.96
190207021407.0,0.948,0.96
190207021408.0,0.948,0.96
190207021409.0,0.948,0.96
190207021501.0,0.958,0.96
190207021502.0,0.958,0.96
190207021503.0,0.958,0.96
190207021504.0,1.029,0.96
190207021505.0,0.958,0.96
190207021601.0,0.958,0.96
190207021602.0,0.958,0.96
190207021603.0,0.958,0.96
190207021604.0,0.958,0.96
190207021605.0,0.958,0.96
190207021606.0,0.958,0.96
190207021607.0,0.958,0.96
190207021608.0,0.992,1.006
190207021609.0,0.992,1.006
190207021610.0,0.992,1.006
190207021701.0,0.992,0.96
190207021702.0,0.992,0.96
190207021703.0,0.992,0.96
190207021704.0,0.992,0.96
190207021705.0,0.992,0.96
190207021706.0,0.992,0.96
190207021707.0,0.992,0.96
190207021708.0,0.992,0.96
190207021709.0,0.942,0.96
190207021710.0,0.942,0.96
190207021801.0,0.897,0.96
190207021802.0,0.897,0.96
190207021803.0,0.897,0.96
190207021804.0,0.897,0.948
190208000001.0,0.78,1.127
190208000002.0,0.593,2.154
190208000003.0,0.593,2.154
190301010101.0,1.099,0.931
190301010102.0,1.099,0.931
190301010103.0,1.099,0.931
190301010104.0,1.099,0.931
190301010201.0,1.099,0.931
190301010202.0,1.099,0.931
190301010203.0,1.099,0.931
190301010204.0,1.099,0.931
190301010205.0,1.099,0.931
190301010206.0,1.099,0.931
190301010301.0,1.099,0.931
190301010302.0,1.099,0.931
190301010303.0,1.099,0.931
190301010401.0,0.988,0.931
190301010402.0,0.988,0.931
190301010403.0,0.988,0.931
190301010501.0,0.988,0.931
190301010502.0,0.988,0.931
190301010503.0,0.988,0.931
190301010504.0,0.988,0.931
190301010601.0,0.988,0.931
190301010602.0,0.988,0.931
190301010603.0,0.988,0.931
190301010604.0,0.988,0.931
190301010605.0,0.988,0.931
190301010606.0,0.988,0.931
190301010607.0,0.988,0.931
190301010701.0,0.988,0.931
190301010702.0,0.988,0.931
190301010703.0,0.988,0.931
190301010801.0,1.099,0.931
190301010802.0,1.099,0.931
190301010803.0,1.099,0.931
190301010804.0,1.099,0.931
190301010805.0,1.099,0.931
190301010901.0,0.992,0.931
190301010902.0,1.044,0.931
190301010903.0,0.992,0.931
190301010904.0,1.044,0.931
190301010905.0,1.044,0.931
190301011001.0,0.992,0.931
190301011002.0,0.992,0.931
190301011003.0,0.992,0.931
190301011004.0,1.044,0.931
190301011005.0,1.044,0.931
190301011006.0,1.044,0.931
190301011007.0,1.044,0.931
190301011101.0,0.992,0.931
190301011102.0,0.992,0.931
190301011103.0,0.992,0.931
190301011104.0,1.044,0.931
190301011105.0,1.044,0.931
190301011201.0,1.044,0.931
190301011202.0,1.044,0.931
190301011203.0,1.044,0.931
190301011204.0,1.044,0.931
190301011301.0,1.044,0.931
190301011302.0,0.992,1.006
190301011401.0,0.992,0.96
190301011402.0,1.023,0.96
190301011403.0,1.023,0.96
190301011404.0,1.023,0.937
190301011405.0,1.023,0.938
190301011406.0,1.023,0.938
190301011407.0,1.023,0.938
190301011408.0,1.023,0.938
190301011409.0,1.023,0.931
190301011410.0,1.023,0.931
190301011411.0,1.023,0.938
190301011501.0,1.023,0.931
190301011502.0,1.023,0.931
190301011503.0,1.023,0.931
190301011504.0,1.023,0.931
190301011505.0,1.023,0.931
190301011506.0,1.023,0.931
190301011507.0,1.023,0.931
190301011508.0,1.023,0.931
190301011509.0,1.023,0.931
190301011510.0,1.026,0.931
190301011511.0,1.025,0.931
190301011512.0,1.025,0.931
190301011513.0,1.023,0.931
190301011514.0,1.025,0.931
190301011601.0,0.992,0.931
190301011602.0,0.992,0.931
190301011603.0,0.992,0.931
190301011604.0,0.992,0.931
190301011605.0,0.992,0.931
190301011606.0,0.992,0.931
190301011607.0,0.992,0.931
190301011608.0,0.992,0.931
190301011609.0,0.992,0.931
190301011610.0,0.992,0.931
190301011611.0,0.992,1.006
190301011701.0,1.116,0.931
190301011702.0,1.116,0.931
190301011703.0,1.116,0.931
190301011801.0,1.116,0.931
190301011802.0,1.116,0.931
190301011901.0,1.116,0.931
190301011902.0,1.116,0.931
190301011903.0,1.116,0.931
190301011904.0,1.116,0.931
190301012001.0,1.116,0.931
190301012002.0,1.116,0.931
190301012101.0,1.116,0.931
190301012102.0,1.116,0.931
190301012201.0,1.111,0.931
190301012202.0,1.085,0.931
190301012203.0,1.111,0.931
190301012204.0,1.111,0.931
190301012205.0,1.111,0.931
190301012206.0,1.111,0.931
190301012207.0,1.111,0.931
190301012208.0,1.111,0.931
190301012301.0,1.116,0.931
190301012302.0,1.116,0.931
190301012303.0,1.116,0.931
190301012304.0,1.116,0.931
190301012305.0,1.116,0.931
190301012306.0,1.251,0.931
190301012307.0,1.116,0.931
190301012308.0,1.116,0.931
190301012309.0,0.992,1.006
190301012401.0,1.267,0.931
190301012402.0,1.267,0.931
190301012403.0,1.267,0.931
190301012404.0,1.267,0.931
190301012501.0,1.267,0.931
190301012502.0,1.267,0.931
190301012503.0,1.267,0.931
190301012504.0,1.267,0.931
190301012505.0,1.267,0.931
190301012506.0,1.267,0.931
190301012507.0,0.992,1.006
190301020101.0,0.992,0.931
190301020102.0,0.992,0.931
190301020103.0,0.992,0.931
190301020104.0,0.992,0.931
190301020105.0,0.992,0.931
190301020106.0,0.992,0.931
190301020107.0,0.992,0.931
190301020201.0,0.992,0.931
190301020202.0,0.992,0.931
190301020203.0,0.992,0.931
190301020204.0,0.992,0.931
190301020205.0,0.992,0.931
190301020206.0,0.992,1.006
190301020207.0,0.992,1.006
190301020208.0,0.992,0.931
190301020209.0,0.992,0.931
190301020301.0,0.992,1.006
190301020302.0,0.992,1.006
190301020303.0,0.992,0.931
190301020304.0,0.992,1.006
190301020305.0,0.992,0.931
190301020306.0,0.992,0.931
190301020307.0,0.992,0.931
190301020308.0,0.992,0.931
190301020401.0,0.992,0.931
190301020402.0,0.992,0.931
190301020403.0,0.992,0.931
190301020404.0,0.992,0.931
190301020405.0,0.992,0.931
190301020406.0,0.992,0.931
190301020407.0,0.992,0.931
190301020408.0,0.992,0.931
190301020500.0,0.992,1.006
190301020601.0,0.992,1.006
190301020602.0,0.992,0.931
190301020603.0,0.992,0.931
190301020604.0,0.992,0.931
190301020605.0,0.992,1.006
190301020606.0,0.992,0.931
190301020607.0,0.992,0.931
190301020608.0,0.992,0.931
190301020609.0,0.992,0.931
190301020701.0,0.992,0.931
190301020702.0,0.992,0.931
190301020703.0,0.992,0.931
190301020704.0,0.992,0.931
190301020705.0,0.992,0.931
190301020706.0,0.992,0.931
190301020707.0,0.992,0.931
190301020708.0,0.992,0.931
190301020709.0,0.992,0.931
190301020710.0,0.992,0.931
190301020801.0,1.236,0.931
190301020802.0,1.278,0.931
190301020803.0,1.364,0.931
190301020804.0,1.236,0.931
190301020805.0,1.236,0.931
190301020806.0,1.236,0.931
190301020807.0,1.236,0.931
190301020808.0,1.236,0.931
190301020809.0,1.236,0.931
190301020810.0,1.236,0.931
190301020901.0,0.992,0.931
190301020902.0,0.992,0.931
190301020903.0,0.992,0.931
190301020904.0,0.992,0.931
190301020905.0,0.992,0.931
190301020906.0,0.992,0.931
190301020907.0,0.992,0.931
190301020908.0,0.992,0.931
190301021001.0,0.992,0.931
190301021002.0,0.992,0.931
190301021003.0,0.992,0.931
190301021004.0,0.992,0.931
190301021005.0,0.992,0.931
190301021006.0,0.992,0.931
190301021101.0,1.237,0.931
190301021102.0,1.237,0.931
190301021103.0,1.237,0.931
190301021104.0,1.237,0.931
190301021105.0,1.237,0.931
190301021106.0,1.237,0.931
190301021107.0,1.237,0.931
190301021201.0,1.237,0.931
190301021202.0,1.237,0.931
190301021203.0,1.237,0.931
190301021204.0,1.237,0.931
190301021205.0,1.237,0.931
190301021206.0,1.237,0.931
190301021207.0,1.237,0.931
190301021301.0,0.992,0.931
190301021302.0,0.992,0.931
190301021303.0,0.992,0.931
190301021304.0,0.992,0.931
190301021305.0,0.992,0.931
190301021306.0,0.992,1.006
190301021401.0,1.671,0.931
190301021402.0,1.671,0.931
190301021403.0,1.671,0.931
190301021404.0,1.671,0.931
190301021405.0,1.671,0.931
190301021406.0,1.844,0.931
190301021407.0,1.671,0.931
190301021501.0,0.992,0.931
190301021502.0,0.992,0.931
190301021503.0,0.992,0.931
190301021504.0,0.992,0.931
190301021505.0,0.992,0.931
190301021506.0,0.992,0.931
190301021507.0,0.992,0.931
190301030000.0,1.271,0.931
190301040000.0,1.631,0.931
190302010101.0,0.836,0.96
190302010102.0,0.836,0.948
190302010103.0,0.836,0.948
190302010104.0,0.836,0.948
190302010105.0,0.836,0.949
190302010201.0,0.836,0.949
190302010202.0,0.836,0.949
190302010203.0,0.836,0.923
190302010204.0,0.836,0.949
190302010205.0,0.836,0.96
190302010206.0,0.836,0.96
190302010207.0,0.836,0.923
190302010208.0,0.836,0.923
190302010209.0,0.836,0.949
190302010210.0,0.836,0.923
190302010301.0,0.836,0.923
190302010302.0,0.836,0.923
190302010303.0,0.836,0.923
190302010304.0,0.836,0.923
190302010305.0,0.827,0.923
190302010306.0,0.836,0.923
190302010307.0,0.836,0.923
190302010401.0,0.992,0.955
190302010402.0,0.992,0.959
190302010403.0,0.992,0.923
190302010404.0,0.992,0.923
190302010405.0,0.992,0.923
190302010406.0,0.992,0.923
190302010407.0,0.992,0.923
190302010408.0,0.847,0.923
190302010501.0,0.992,0.948
190302010502.0,0.992,1.006
190302010503.0,0.992,0.923
190302010504.0,0.847,0.923
190302010505.0,0.847,0.923
190302010506.0,0.847,0.923
190302010601.0,0.992,0.923
190302010602.0,0.992,0.923
190302010603.0,0.847,0.923
190302010604.0,0.847,0.923
190302010701.0,0.992,0.959
190302010702.0,0.992,0.923
190302010703.0,0.847,0.923
190302010704.0,0.847,0.923
190302010801.0,0.87,0.956
190302010802.0,0.87,0.956
190302010803.0,0.87,0.923
190302010804.0,0.87,0.923
190302010901.0,0.847,0.931
190302010902.0,0.847,0.931
190302010903.0,0.992,0.923
190302010904.0,0.992,0.923
190302010905.0,0.992,0.923
190302010906.0,0.847,0.923
190302010907.0,0.847,0.923
190302011001.0,0.897,0.923
190302011002.0,0.992,0.923
190302011003.0,0.847,0.923
190302011004.0,0.847,0.923
190302011005.0,0.847,0.923
190302011006.0,0.847,0.923
190302011007.0,0.847,0.923
190302011008.0,0.847,0.923
190302011009.0,0.847,0.925
190302011010.0,0.847,0.923
190302020101.0,0.992,0.974
190302020102.0,0.992,0.95
190302020103.0,0.794,0.95
190302020201.0,0.992,0.93
190302020202.0,0.992,0.93
190302020203.0,0.992,1.006
190302020301.0,0.992,0.93
190302020302.0,0.992,1.006
190302020303.0,0.992,1.006
190302020304.0,0.992,1.006
190302020305.0,0.992,1.006
190302020306.0,0.992,0.926
190302020401.0,0.992,0.923
190302020402.0,0.992,0.923
190302020403.0,0.992,0.923
190302020404.0,1.135,0.923
190302020501.0,0.992,0.923
190302020502.0,1.135,0.923
190302020503.0,0.992,0.923
190302020504.0,1.135,0.923
190302020505.0,1.135,0.923
190302020601.0,0.992,0.923
190302020602.0,0.992,0.923
190302020603.0,0.992,0.923
190302020604.0,0.992,0.923
190302020605.0,1.135,0.923
190302020606.0,1.135,0.923
190302020607.0,1.135,0.923
190302020608.0,1.135,0.923
190302020609.0,1.135,0.923
190302020610.0,1.135,0.923
190302020701.0,0.992,1.006
190302020702.0,0.992,1.006
190302020703.0,0.992,0.923
190302020704.0,1.015,0.923
190302020801.0,0.992,0.923
190302020802.0,0.992,0.923
190302020803.0,1.015,0.923
190302020901.0,0.992,1.006
190302020902.0,1.015,0.923
190302020903.0,0.992,1.006
190302020904.0,1.015,0.923
190302020905.0,1.015,0.923
190302020906.0,1.015,0.923
190302020907.0,1.015,0.923
190302021001.0,0.992,0.93
190302021002.0,1.015,0.926
190302021003.0,1.015,0.93
190302021004.0,1.015,0.925
190302021005.0,1.015,0.923
190302021006.0,1.015,0.923
190302021007.0,1.015,0.923
190302021008.0,1.015,0.923
190302021101.0,1.135,0.923
190302021102.0,1.135,0.923
190302021103.0,1.135,0.923
190302021104.0,1.135,0.923
190302021105.0,1.015,0.923
190302021106.0,1.015,0.923
190302021107.0,1.015,0.923
190302021201.0,0.992,1.006
190302021202.0,0.992,1.006
190302021203.0,0.992,1.006
190302021204.0,0.992,1.006
190302021205.0,0.992,0.923
190302021206.0,0.992,0.923
190302021207.0,0.992,0.923
190302021208.0,0.992,0.923
190302021209.0,0.992,0.923
190302021210.0,0.992,0.923
190302021211.0,1.015,0.923
190302021301.0,0.992,0.923
190302021302.0,0.992,1.006
190302021303.0,0.992,0.923
190302021304.0,0.992,0.923
190302021305.0,1.015,0.923
190302021306.0,1.015,0.923
190302021307.0,1.015,0.923
190302021401.0,0.992,0.93
190302021402.0,0.794,0.939
190302021403.0,0.794,0.95
190302021501.0,1.015,0.923
190302021502.0,1.015,0.923
190302030101.0,0.992,0.986
190302030102.0,0.992,0.986
190302030103.0,0.992,1.006
190302030104.0,0.992,1.006
190302030105.0,0.992,1.006
190302030106.0,0.992,1.006
190302030107.0,0.992,1.006
190302030108.0,0.992,1.006
190302030109.0,0.794,0.93
190302030201.0,0.794,0.93
190302030202.0,0.794,0.93
190302030203.0,0.794,0.93
190302030204.0,0.794,0.93
190302030205.0,0.794,0.93
190302030206.0,0.794,0.93
190302030207.0,0.794,0.93
190302030208.0,0.794,0.93
190302030209.0,0.794,0.93
190302030210.0,0.794,0.93
190302030211.0,0.794,0.93
190302030212.0,0.794,0.93
190302030301.0,0.794,0.93
190302030302.0,0.794,0.93
190302030401.0,0.794,0.93
190302030402.0,0.794,0.93
190302030501.0,0.992,0.986
190302030502.0,0.992,0.986
190302030503.0,0.992,0.986
190302030601.0,0.992,1.006
190302030602.0,0.992,0.986
190302030603.0,0.992,0.986
190302030604.0,0.992,1.006
190302030605.0,0.992,0.986
190302030701.0,0.992,0.986
190302030702.0,0.992,0.986
190302030703.0,0.992,0.986
190302030801.0,0.992,0.93
190302030802.0,0.992,1.006
190302030901.0,0.992,0.93
190302030902.0,0.992,0.986
190302030903.0,0.992,1.006
190302030904.0,0.794,0.978
190302030905.0,0.794,0.93
190302030906.0,0.794,0.93
190302030907.0,0.794,0.978
190302030908.0,0.794,0.93
190302030909.0,0.794,0.93
190302030910.0,0.794,0.93
190302030911.0,0.794,0.95
190302030912.0,0.794,0.93
190302031101.0,0.794,0.93
190302031102.0,0.992,0.93
190302031103.0,0.794,0.93
190302031104.0,0.794,0.93
190302031105.0,0.794,0.93
190302031106.0,0.794,0.93
190302031107.0,0.794,0.93
190302031108.0,0.794,0.93
190302031109.0,0.794,0.93
190302031110.0,0.794,0.93
190302040101.0,0.992,1.006
190302040102.0,0.992,0.986
190302040103.0,0.818,0.986
190302040201.0,0.992,0.986
190302040202.0,0.992,0.986
190302040203.0,0.992,0.986
190302040204.0,0.992,0.986
190302040205.0,0.992,0.986
190302040206.0,0.992,0.986
190302040207.0,0.992,0.986
190302040208.0,0.992,0.986
190302040301.0,0.992,0.986
190302040302.0,0.992,0.986
190302040303.0,0.992,0.986
190302040304.0,0.992,0.986
190302040305.0,0.992,0.986
190302040401.0,0.992,0.986
190302040402.0,0.992,0.986
190302040403.0,0.992,0.986
190302040404.0,0.992,0.986
190302040405.0,0.992,0.986
190302040406.0,0.818,0.986
190302040501.0,0.818,0.986
190302040502.0,0.818,0.986
190302040503.0,0.818,0.986
190302040504.0,0.818,0.986
190302040601.0,0.992,1.006
190302040602.0,0.992,1.006
190302040603.0,0.992,1.006
190302040604.0,0.818,0.986
190302040605.0,0.818,0.986
190302040606.0,0.818,0.986
190302040607.0,0.818,0.986
190302040701.0,0.818,0.986
190302040702.0,0.818,0.986
190302040703.0,0.818,0.986
190302040704.0,0.818,0.986
190302040705.0,0.818,0.986
190302040801.0,0.797,0.986
190302040802.0,0.797,0.986
190302040803.0,0.797,0.986
190302040901.0,0.801,0.986
190302040902.0,0.801,0.986
190302040903.0,0.801,0.986
190302040904.0,0.801,0.986
190302040905.0,0.801,0.986
190302040906.0,0.806,0.986
190302040907.0,0.801,0.986
190302041001.0,0.818,0.986
190302041002.0,0.779,0.986
190302041003.0,0.779,0.986
190302041004.0,0.779,0.986
190302041005.0,0.779,0.986
190302041006.0,0.779,0.986
190302041101.0,0.992,0.986
190302041102.0,0.992,0.986
190302041103.0,0.992,0.986
190302041104.0,0.992,0.986
190302041105.0,0.698,0.986
190302041106.0,0.698,0.986
190302041107.0,0.698,0.986
190302041108.0,0.698,0.986
190302041109.0,0.698,0.986
190302041110.0,0.698,0.986
190302041111.0,0.698,0.986
190302041201.0,0.879,0.986
190302041202.0,0.879,0.986
190302041203.0,0.879,0.986
190302041204.0,0.879,0.986
190302041301.0,0.992,0.986
190302041302.0,0.992,0.984
190302041303.0,0.698,0.986
190302041304.0,0.698,0.986
190302041305.0,0.698,0.986
190302041306.0,0.698,0.986
190302041307.0,0.698,0.986
190302041401.0,0.817,0.986
190302041402.0,0.817,0.986
190302041403.0,0.817,0.986
190302041501.0,0.702,0.986
190302041502.0,0.698,0.986
190302041503.0,0.696,0.986
190302050101.0,0.992,1.006
190302050102.0,0.992,1.006
190302050103.0,0.992,1.006
190302050104.0,0.992,1.006
190302050105.0,0.992,1.006
190302050201.0,0.992,1.006
190302050202.0,0.992,1.006
190302050203.0,0.992,1.006
190302050301.0,0.827,0.958
190302050302.0,0.827,0.958
190302050303.0,0.827,0.958
190302050304.0,0.827,0.958
190302050401.0,0.827,0.958
190302050402.0,0.827,0.958
190302050403.0,0.827,0.958
190302050404.0,0.827,0.958
190302050405.0,0.827,0.958
190302050406.0,0.827,0.958
190302050407.0,0.827,0.958
190302050501.0,0.827,0.958
190302050502.0,0.827,0.958
190302050503.0,0.827,0.958
190302050504.0,0.827,0.958
190302050505.0,0.827,0.958
190302050601.0,0.992,0.958
190302050602.0,0.992,0.958
190302050603.0,0.827,0.958
190302050604.0,0.827,0.958
190302050605.0,0.827,0.958
190302050606.0,0.827,0.958
190302050607.0,0.827,0.958
190302050608.0,0.827,0.958
190302050701.0,0.992,0.973
190302050702.0,0.992,0.958
190302050703.0,0.827,0.958
190302050704.0,0.827,0.958
190302050705.0,0.827,0.958
190302050801.0,0.992,0.0
190302050802.0,0.992,0.0
190302050803.0,0.992,0.0
190302050804.0,0.992,0.0
190302050805.0,0.992,0.0
190302050806.0,0.992,0.0
190302050807.0,0.992,0.0
190302050808.0,0.992,0.0
190302050809.0,0.992,0.0
190302050901.0,0.992,0.0
190302050902.0,0.992,0.0
190302050903.0,0.992,0.0
190302050904.0,0.992,0.0
190302050905.0,0.992,0.0
190302050906.0,0.827,0.0
190302050907.0,0.827,0.0
190302050908.0,0.992,0.0
190302050909.0,0.992,0.958
190302050910.0,0.827,0.0
190302050911.0,0.827,0.958
190302050912.0,0.827,0.0
190302050913.0,0.827,0.0
190302051001.0,0.992,0.958
190302051002.0,0.992,0.958
190302051003.0,0.992,0.0
190302051004.0,0.992,0.0
190302051005.0,0.992,0.0
190302051006.0,0.992,0.0
190302051007.0,0.827,0.0
190302051008.0,0.827,0.0
190302051009.0,0.992,0.0
190302051010.0,0.827,0.0
190302051011.0,0.827,0.0
190302051012.0,0.827,0.0
190302051101.0,0.827,0.0
190302051102.0,0.827,0.958
190302051103.0,0.827,0.958
190302051104.0,0.827,0.958
190302051201.0,0.827,0.958
190302051202.0,0.827,0.958
190302051203.0,0.827,0.958
190302051301.0,0.992,0.974
190302051302.0,0.992,0.958
